date,rat_name,rat_ID,DOB,Sex,weight,Genotype,HL_date,invalid,file_name,experiment,phase,task,detail,stim_type,analysis_type,complete_block_count,trial_count,hit_percent,FA_percent,UUID,block_size
20250419,Lime1,772,20240802,Male,513,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_50ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),37,376,0.897338403041825,0.15929203539823,20250419125833_50.931005179882_3.89409436890334,10
20250419,Lime2,774,20240802,Male,488,Fmr1_WT-Tsc2_WT,,"",BBN_10-70dB_50ms_8s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),35,357,0.88,0.476635514018692,20250419125833_5.61400093138218_3.5964790476457,10
20250419,Orange3,747,20240717,Male,518,Fmr1_WT-Tsc2_WT,,"",4-32kHz_60-90dB_50ms_4s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),12,492,0.997093023255814,0.0675675675675676,20250419125835_234.080997481942_2.91364839788503,40
20250419,Orange4,748,20240717,Male,469,Fmr1_KO-Tsc2_Het,,"",4-32kHz_60-90dB_50ms_8s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),10,436,0.983606557377049,0.206106870229008,20250419125838_205.800995975733_2.61700071279597,40
20250419,Orange5,769,20240802,Male,523,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_100ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),47,470,0.993920972644377,0.0780141843971631,20250419140205_62.065002322197_3.06720340202137,10
20250419,Orange6,770,20240802,Male,509,Fmr1_KO-Tsc2_WT,,"",BBN_20-80dB_50ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),33,331,0.939393939393939,0.49,20250419140208_35.2850027382374_1.13367379422047,10
20250419,Blue1,744,20240717,Male,481,Fmr1_KO-Tsc2_WT,,"",BBN_25-85dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),35,352,0.963414634146341,0.00943396226415094,20250419150925_366.208001598716_1.16445862401574,10
20250419,Blue2,749,20240717,Male,552,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_1-3s_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,37,376,0.996197718631179,0.36283185840708,20250419150927_540.132002905011_2.87115117274357,10
20250419,Lime6,771,20240802,Male,499,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_8s,FXS x TSC,BBN,Reset,None,BBN,Training - BBN,41,413,1,0.524193548387097,20250419150936_506.745994091034_2.70867349673029,10
20250419,Purple6,775,20240802,Male,513,Fmr1_KO-Tsc2_Het,,"",BBN_15-75dB_300ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),32,320,0.941964285714286,0.25,20250419150936_516.213997453451_2.10992748184431,10
20250421,Orange1,745,20240717,Male,472,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_16s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,35,350,1,0.628571428571429,20250421113612_85.6459949165583_1.12016724485332,10
20250421,Orange2,746,20240717,Male,443,Fmr1_WT-Tsc2_Het,,"",BBN_25-85dB_50ms_16s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),46,467,0.920489296636086,0.135714285714286,20250421113613_137.093000113964_1.55025220253027,10
20250421,Lime1,772,20240802,Male,507,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_50ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),34,341,0.899159663865546,0.407766990291262,20250421124205_94.1719997674227_3.12717329066493,10
20250421,Lime2,774,20240802,Male,481,Fmr1_WT-Tsc2_WT,,"",BBN_25-85dB_50ms_8s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),39,390,0.919413919413919,0.35042735042735,20250421124206_64.7669993340969_3.66846632175605,10
20250421,Orange3,747,20240717,Male,510,Fmr1_WT-Tsc2_WT,,"",4-32kHz_60-90dB_50ms_4s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),11,461,0.990683229813665,0.172661870503597,20250421124205_242.774000018835_1.77680642315509,40
20250421,Orange4,748,20240717,Male,480,Fmr1_KO-Tsc2_Het,,"",4-32kHz_60-90dB_50ms_12s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),9,370,0.988416988416988,0.216216216216216,20250421124208_214.405998587608_2.19570160902892,40
20250421,Orange5,769,20240802,Male,497,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_100ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),34,343,0.970833333333333,0.446601941747573,20250421134532_150.498006865382_2.99089215399417,10
20250421,Orange6,770,20240802,Male,513,Fmr1_KO-Tsc2_WT,,"",BBN_20-80dB_50ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),43,438,0.820261437908497,0.181818181818182,20250421134535_163.094005733728_1.46085544227626,10
20250421,Blue1,744,20240717,Male,471,Fmr1_KO-Tsc2_WT,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),42,420,0.782312925170068,0.0396825396825397,20250421144755_150.775997713208_3.89407691585839,10
20250421,Blue2,749,20240717,Male,535,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_1-3s_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,36,360,1,0.37037037037037,20250421144757_149.943996593356_2.24972261935644,10
20250421,Lime6,771,20240802,Male,497,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_8s,FXS x TSC,BBN,Reset,None,BBN,Training - BBN,41,413,0.996539792387543,0.42741935483871,20250421144758_158.384003117681_2.21518953256909,10
20250421,Purple6,775,20240802,Male,504,Fmr1_KO-Tsc2_Het,,"",BBN_25-85dB_300ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),37,371,0.976923076923077,0.243243243243243,20250421144759_170.37899941206_2.27946504836819,10
20250422,Orange1,745,20240717,Male,465,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_16s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,39,390,1,0.504273504273504,20250422115454_13.1799928843975_1.08136347459847,10
20250422,Orange2,746,20240717,Male,436,Fmr1_WT-Tsc2_Het,,"",BBN_15-75dB_50ms_16s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),43,432,0.821782178217822,0.294573643410853,20250422115455_57.5629949569702_2.39165193048559,10
20250422,Lime1,772,20240802,Male,506,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_50ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),32,325,0.942982456140351,0.371134020618557,20250422130551_57.8160010278225_2.97664035539721,10
20250422,Lime2,774,20240802,Male,474,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_50ms_8s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),40,402,0.932384341637011,0.347107438016529,20250422130551_31.725999712944_3.9715848122955,10
20250422,Orange3,747,20240717,Male,502,Fmr1_WT-Tsc2_WT,,"",4-32kHz_30-90dB_50ms_4s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),9,384,0.966417910447761,0.491379310344828,20250422130552_58.078994974494_1.14938977957327,40
20250422,Orange4,748,20240717,Male,484,Fmr1_KO-Tsc2_Het,,"",4-32kHz_60-90dB_50ms_12s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),10,406,0.982394366197183,0.19672131147541,20250422130555_130.302994698286_2.05665155381702,40
20250422,Orange5,769,20240802,Male,490,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_100ms_16s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),38,382,1,0.295652173913044,20250422141913_48.7240064889193_3.94055100414702,10
20250422,Orange6,770,20240802,Male,515,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_50ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),56,567,0.876884422110553,0.0946745562130178,20250422141916_74.1220079362392_1.75077306991702,10
20250422,Blue1,744,20240717,Male,463,Fmr1_KO-Tsc2_WT,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),40,400,0.857142857142857,0.025,20250422152824_2.0300030708313_1.42032216212706,10
20250422,Blue2,749,20240717,Male,533,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_1-3s_3catch_16s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,31,316,1,0.494736842105263,20250422152826_31.5790079534054_2.42156281125451,10
20250422,Lime6,771,20240802,Male,492,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Reset,None,BBN,Training - BBN,42,424,1,0.299212598425197,20250422152827_6.80000334978104_2.50559262208458,10
20250422,Purple6,775,20240802,Male,506,Fmr1_KO-Tsc2_Het,,"",BBN_25-85dB_300ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),42,428,0.99,0.1484375,20250422152828_10.1200014352798_2.50667075560911,10
20250423,Orange1,745,20240717,Male,475,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_16s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,41,417,1,0.488,20250423114056_124.221997708082_1.0769128698811,10
20250423,Orange2,746,20240717,Male,438,Fmr1_WT-Tsc2_Het,,"",BBN_25-85dB_50ms_16s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),46,462,0.959876543209877,0.195652173913043,20250423114057_241.646003723145_1.15869270663533,10
20250423,Lime1,772,20240802,Male,505,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_50ms_8s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),33,333,0.957081545064378,0.4,20250423124551_3.82900759577751_1.60664037028403,10
20250423,Lime2,774,20240802,Male,481,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_50ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),34,348,0.889344262295082,0.423076923076923,20250423124552_2.70100124180317_1.21233388178882,10
20250423,Orange3,747,20240717,Male,504,Fmr1_WT-Tsc2_WT,,"",4-32kHz_30-90dB_50ms_4s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),10,403,0.975265017667845,0.425,20250423124551_24.3660014122725_3.33806654280896,40
20250423,Orange4,748,20240717,Male,491,Fmr1_KO-Tsc2_Het,,"",4-32kHz_60-90dB_50ms_12s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),9,378,0.981132075471698,0.230088495575221,20250423124554_73.697005212307_2.50239486075169,40
20250423,Orange5,769,20240802,Male,494,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_100ms_20s,FXS x TSC,BBN,Reset,None,BBN,BBN (Standard),35,359,0.99601593625498,0.296296296296296,20250423140212_421.660999953747_1.14312612480067,10
20250423,Orange6,770,20240802,Male,520,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_50ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),49,498,0.98567335243553,0.087248322147651,20250423140215_430.251005664468_2.95065949564783,10
20250423,Blue1,744,20240717,Male,478,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),43,431,1,0.00775193798449612,20250423150712_57.6909966766834_2.87704817082482,10
20250423,Blue2,749,20240717,Male,532,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_1-3s_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,41,410,1,0.284552845528455,20250423150714_63.5630026459694_2.1834437837834,10
20250423,Lime6,771,20240802,Male,499,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Reset,None,BBN,Training - BBN,42,427,0.996655518394649,0.3515625,20250423150722_80.5750004947186_1.05426771580053,10
20250423,Purple6,775,20240802,Male,515,Fmr1_KO-Tsc2_Het,,"",BBN_15-75dB_300ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),42,424,0.879194630872483,0.150793650793651,20250423150723_51.8140017986298_3.33962801651512,10
20250424,Orange1,745,20240717,Male,479,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_20s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,38,380,1,0.473684210526316,20250424111614_23.5150001943111_1.22643406874765,10
20250424,Orange2,746,20240717,Male,440,Fmr1_WT-Tsc2_Het,,"",BBN_15-75dB_50ms_16s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),38,388,0.878676470588235,0.318965517241379,20250424111615_21.7579990625381_1.15621529477902,10
20250424,Lime1,772,20240802,Male,509,Fmr1_KO-Tsc2_Het,,"",BBN_40-70dB_50ms_4s,FXS x TSC,BBN,Reset,None,BBN,BBN (Standard),33,335,1,0.366336633663366,20250424122122_74.0740098059177_1.37466809127612,10
20250424,Lime2,774,20240802,Male,480,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_50ms_8s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),45,455,0.996865203761755,0.147058823529412,20250424122122_93.9580097794533_3.20565454210948,10
20250424,Orange3,747,20240717,Male,505,Fmr1_WT-Tsc2_WT,,"",4-32kHz_30-90dB_50ms_4s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),9,385,0.936802973977695,0.482758620689655,20250424122116_112.081991136074_1.75116357458726,40
20250424,Orange4,748,20240717,Male,498,Fmr1_KO-Tsc2_Het,,"",4-32kHz_30-90dB_50ms_8s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),10,403,0.964539007092199,0.28099173553719,20250424122119_122.760991752148_3.99650809722215,40
20250424,Orange5,769,20240802,Male,502,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_100ms_8s,FXS x TSC,BBN,Reset,None,BBN,BBN (Standard),40,401,1,0.2,20250424132106_5.35899326205254_1.29047609883088,10
20250424,Orange6,770,20240802,Male,529,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Training,Recheck,BBN,BBN (Standard),49,494,0.991304347826087,0.0402684563758389,20250424132111_19.2309960722923_3.28049163032048,10
20250403,Orange2,746,20240717,Male,433,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_50ms_8s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),21,216,1,0.215384615384615,20250403111335_175.969001278281_1.93310005538025,10
20250424,Blue1,744,20240717,Male,486,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),43,434,0.884868421052632,0.0307692307692308,20250424142206_6.19600340723991_1.79332697949926,10
20250424,Blue2,749,20240717,Male,532,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,27,279,0.984693877551021,0.445783132530121,20250424142208_27.0489983260632_2.37386518634069,10
20250424,Lime6,771,20240802,Male,501,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Reset,None,BBN,Training - BBN,40,402,0.98936170212766,0.5,20250424142208_6.47900328040123_2.02073481520313,10
20250424,Purple6,775,20240802,Male,518,Fmr1_KO-Tsc2_Het,,"",BBN_25-85dB_300ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),40,409,1,0.10655737704918,20250424142208_3.02800610661507_2.20943593013628,10
20250425,Orange1,745,20240717,Male,475,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_20s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,36,369,1,0.45945945945946,20250425113543_199.549993872643_1.16342030111578,10
20250425,Orange2,746,20240717,Male,443,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_50ms_16s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),48,487,0.991202346041056,0.0547945205479452,20250425113544_249.674998596311_3.49816479283183,10
20250425,Lime1,772,20240802,Male,505,Fmr1_KO-Tsc2_Het,,"",BBN_40-70dB_50ms_4s,FXS x TSC,BBN,Reset,None,BBN,BBN (Standard),36,364,0.996078431372549,0.201834862385321,20250425123942_198.053995147347_2.75138913439252,10
20250425,Lime2,774,20240802,Male,481,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_50ms_8s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),42,427,0.986622073578595,0.1640625,20250425123943_156.808996573091_1.05477663289548,10
20250425,Orange3,747,20240717,Male,506,Fmr1_WT-Tsc2_WT,,"",4-32kHz_60-90dB_50ms_4s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),11,477,0.994011976047904,0.146853146853147,20250425123939_214.775006845593_3.96932717094886,40
20250425,Orange4,748,20240717,Male,498,Fmr1_KO-Tsc2_Het,,"",4-32kHz_30-90dB_50ms_8s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),9,364,0.949019607843137,0.330275229357798,20250425123942_213.012000918388_1.48052715269093,40
20250425,Orange5,769,20240802,Male,493,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_100ms_8s,FXS x TSC,BBN,Reset,None,BBN,BBN (Standard),38,384,0.996268656716418,0.224137931034483,20250425134908_279.083006456494_2.18458182116197,10
20250425,Orange6,770,20240802,Male,532,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),48,484,0.92330383480826,0.110344827586207,20250425134914_271.597008034587_2.13997700996996,10
20250425,Blue1,744,20240717,Male,485,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_50ms_4s,FXS x TSC,BBN,Training,Recheck,BBN,BBN (Standard),46,463,0.95679012345679,0.0287769784172662,20250425145256_125.578005239367_3.07906630714194,10
20250425,Blue2,749,20240717,Male,523,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,31,318,1,0.431578947368421,20250425145258_97.6900052279234_2.01868378986499,10
20250425,Lime6,771,20240802,Male,503,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_1catch_0s,FXS x TSC,BBN,Reset,None,BBN,Training - BBN,45,450,0.995061728395062,0.222222222222222,20250425145257_102.60199829936_2.04470906497674,10
20250425,Purple6,775,20240802,Male,527,Fmr1_KO-Tsc2_Het,,"",BBN_10-70dB_300ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),40,408,0.856643356643357,0.0901639344262295,20250425145258_160.575994849205_1.0475687537551,10
20250426,Orange1,745,20240717,Male,474,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_20s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,36,368,1,0.427272727272727,20250426112356_99.7629974037409_1.45173330733784,10
20250426,Orange2,746,20240717,Male,444,Fmr1_WT-Tsc2_Het,,"",BBN_10-70dB_50ms_16s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),36,361,0.810276679841897,0.425925925925926,20250426112356_91.4940018206835_2.1043860609954,10
20250426,Lime1,772,20240802,Male,510,Fmr1_KO-Tsc2_Het,,"",BBN_40-70dB_50ms_4s,FXS x TSC,BBN,Reset,None,BBN,BBN (Standard),38,387,1,0.172413793103448,20250426122613_75.6299961358309_1.46133557728924,10
20250426,Lime2,774,20240802,Male,485,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_50ms_8s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),36,365,0.90625,0.403669724770642,20250426122614_87.7049960196018_1.19867348310559,10
20250426,Orange3,747,20240717,Male,516,Fmr1_WT-Tsc2_WT,,"",4-32kHz_50-80dB_50ms_4s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),12,503,0.997159090909091,0.158940397350993,20250426122611_109.581994637847_3.79648446713893,40
20250426,Orange4,748,20240717,Male,508,Fmr1_KO-Tsc2_Het,,"",4-32kHz_30-90dB_50ms_8s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),9,376,0.904942965779468,0.309734513274336,20250426122614_125.7159948349_2.6860481528241,40
20250426,Orange5,769,20240802,Male,506,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_100ms_8s,FXS x TSC,BBN,Reset,None,BBN,BBN (Standard),37,377,1,0.194690265486726,20250426133013_404.783994331956_3.78819950066478,10
20250426,Orange6,770,20240802,Male,526,Fmr1_KO-Tsc2_WT,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),48,482,0.887573964497041,0.0694444444444445,20250426133019_418.303997442126_1.39348202182857,10
20250426,Blue1,744,20240717,Male,487,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_50ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),36,363,0.97244094488189,0.0275229357798165,20250426142911_102.746998518705_3.09072986418396,10
20250426,Blue2,749,20240717,Male,528,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,34,349,0.995918367346939,0.259615384615385,20250426142913_103.320994600654_1.65554042169216,10
20250426,Lime6,771,20240802,Male,499,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_2catch_0s,FXS x TSC,BBN,Reset,None,BBN,Training - BBN,45,450,1,0.322222222222222,20250426142915_72.4459961056709_3.66817841250931,10
20250426,Purple6,775,20240802,Male,514,Fmr1_KO-Tsc2_Het,,"",BBN_25-85dB_300ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),40,401,0.99644128113879,0.116666666666667,20250426142916_140.802998095751_1.63973180039778,10
20250428,Orange1,745,20240717,Male,470,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_20s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,32,320,1,0.59375,20250428111131_236.425995826721_1.16835165027885,10
20250403,Orange1,745,20240717,Male,499,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,40,401,1,0.59504132231405,20250403111334_120.961001515388_1.39947010939651,10
20250428,Orange2,746,20240717,Male,446,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_50ms_16s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),46,461,0.978328173374613,0.0797101449275362,20250428111132_260.218996927142_1.63589091463689,10
20250428,Lime1,772,20240802,Male,516,Fmr1_KO-Tsc2_Het,,"",BBN_40-70dB_50ms_4s,FXS x TSC,BBN,Reset,None,BBN,BBN (Standard),37,375,0.984790874524715,0.142857142857143,20250428121706_198.348994553089_3.07840004764097,10
20250428,Lime2,774,20240802,Male,480,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_50ms_8s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),42,424,1,0.173228346456693,20250428121707_217.894995957613_3.69067026653378,10
20250428,Orange3,747,20240717,Male,512,Fmr1_WT-Tsc2_WT,,"",4-32kHz_50-80dB_50ms_4s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),11,447,0.955271565495208,0.201492537313433,20250428121705_117.527002841234_2.54061393681183,40
20250428,Orange4,748,20240717,Male,495,Fmr1_KO-Tsc2_Het,,"",4-32kHz_30-90dB_50ms_12s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),8,347,0.979423868312757,0.346153846153846,20250428121708_138.500003144145_3.12701701204848,40
20250428,Orange5,769,20240802,Male,489,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_100ms_8s,FXS x TSC,BBN,Reset,None,BBN,BBN (Standard),28,285,1,0.0823529411764706,20250428132346_776.067999377847_3.6291449552798,10
20250428,Orange6,770,20240802,Male,522,Fmr1_KO-Tsc2_WT,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),49,494,0.93371757925072,0.122448979591837,20250428132352_103.835003077984_2.56096045347818,10
20250428,Blue1,744,20240717,Male,471,Fmr1_KO-Tsc2_WT,,"",BBN_20-80dB_50ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),46,463,0.814814814814815,0.0575539568345324,20250428143557_164.635005220771_3.01707422662582,10
20250428,Blue2,749,20240717,Male,531,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,36,366,0.9921875,0.272727272727273,20250428143559_205.540999397635_3.78091419030829,10
20250428,Purple6,775,20240802,Male,514,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_300ms_8s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),46,463,0.965944272445821,0.114285714285714,20250428143602_270.281002297997_2.65297847864079,10
20250428,Lime6,771,20240802,Male,504,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_0s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,51,516,1,0.363636363636364,20250428143601_222.37800322473_3.50961543703767,10
20250429,Orange1,745,20240717,Male,469,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_20s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,35,350,1,0.457142857142857,20250429120211_297.625995799899_0.971882330144404,10
20250429,Orange2,746,20240717,Male,445,Fmr1_WT-Tsc2_Het,,"",BBN_25-85dB_50ms_16s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),47,476,0.843843843843844,0.132867132867133,20250429120212_357.336997613311_2.85406329668411,10
20250429,Lime1,772,20240802,Male,513,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_50ms_4s,FXS x TSC,BBN,Reset,None,BBN,BBN (Standard),37,378,0.962264150943396,0.15929203539823,20250429131001_8.16000401973724_3.80887139559592,10
20250429,Lime2,774,20240802,Male,476,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_50ms_8s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),40,406,0.887719298245614,0.181818181818182,20250429131002_47.0710080116987_3.62287433005221,10
20250429,Orange3,747,20240717,Male,509,Fmr1_WT-Tsc2_WT,,"",4-32kHz_50-80dB_50ms_4s,FXS x TSC,Tones,Training,Mixed,tone,Tone (Standard),12,499,0.98567335243553,0.1,20250429130950_34.6109971404076_3.23991249392123,40
